ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,180,4,-4,0.97,,,,,0,0,0,0,0,41,41,23,,,,,,,,,,,,,,,,,,,,,,,302.8901898999993,None,302.8901898999993,None,302.38988529999915,None,j,0.9736775000001217,302.8901898999993,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,1.0,,,,,0,0,0,0,0,42,42,10,,,,,,,,,,,,,,,,,,,,,,,304.87159319999955,None,304.87159319999955,None,304.37131559999943,None,j,0.8162084000014147,304.87159319999955,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,1.06,,,,,0,0,0,0,0,43,43,47,,,,,,,,,,,,,,,,,,,,,,,306.6928038999995,None,306.6928038999995,None,306.19246199999907,None,j,0.6110578999996505,306.6928038999995,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,0.85,,,,,0,0,0,0,0,44,44,49,,,,,,,,,,,,,,,,,,,,,,,308.3038887999992,None,308.3038887999992,None,307.80355299999974,None,j,0.48818410000058066,308.3038887999992,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,1.06,,,,,0,0,0,0,0,45,45,19,,,,,,,,,,,,,,,,,,,,,,,309.80491599999914,None,309.80491599999914,None,309.30457209999986,None,j,1.242983500000264,309.80491599999914,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,1.15,,,,,0,0,0,0,0,46,46,13,,,,,,,,,,,,,,,,,,,,,,,312.0665105999997,None,312.0665105999997,None,311.5661201999992,None,f,0.43728100000043924,312.0665105999997,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,4,-4,0.97,,,,,0,0,0,0,0,47,47,9,,,,,,,,,,,,,,,,,,,,,,,313.51741799999945,None,313.51741799999945,None,313.0170806999995,None,j,0.8263708000013139,313.51741799999945,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,1.15,,,,,0,0,0,0,0,48,48,20,,,,,,,,,,,,,,,,,,,,,,,315.34866949999923,None,315.34866949999923,None,314.8483297999992,None,j,0.5471768999996129,315.34866949999923,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,1.03,,,,,0,0,0,0,0,49,49,46,,,,,,,,,,,,,,,,,,,,,,,316.90972899999906,None,316.90972899999906,None,316.4093911,None,f,0.6663133000001835,316.90972899999906,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,1.0,,,,,0,0,0,0,0,50,50,38,,,,,,,,,,,,,,,,,,,,,,,318.59086539999953,None,318.59086539999953,None,318.09061459999975,None,j,0.45703519999915443,318.59086539999953,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,0.97,,,,,0,0,0,0,0,51,51,30,,,,,,,,,,,,,,,,,,,,,,,320.0618601999995,None,320.0618601999995,None,319.56161639999846,None,f,0.8259006000007503,320.0618601999995,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,1.03,,,,,0,0,0,0,0,52,52,53,,,,,,,,,,,,,,,,,,,,,,,321.893120499999,None,321.893120499999,None,321.39275929999894,None,f,1.234830499999589,321.893120499999,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,4,-4,0.85,,,,,0,0,0,0,0,53,53,21,,,,,,,,,,,,,,,,,,,,,,,324.1446313999986,None,324.1446313999986,None,323.6442888999991,None,j,0.47127630000068166,324.1446313999986,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,0.94,,,,,0,0,0,0,0,54,54,29,,,,,,,,,,,,,,,,,,,,,,,325.6157134999994,None,325.6157134999994,None,325.1152908999993,None,f,0.6002974000002723,325.6157134999994,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,4,-4,1.06,,,,,0,0,0,0,0,55,55,54,,,,,,,,,,,,,,,,,,,,,,,327.22672559999955,None,327.22672559999955,None,326.7264499999983,None,f,0.8452960000013263,327.22672559999955,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,-4,4,1.0,,,,,0,0,0,0,1,0,56,31,,,,,,,,,,,,,,,,,,,,,,,329.0779767999993,None,329.0779767999993,None,328.5776718999987,None,f,0.5939320000015869,329.0779767999993,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
